Return,Risk,Sharpe
0.19499065127319276,0.20367924038045362,0.7118577769750314
0.18893190459391157,0.21832668656065066,0.6363487065302785
0.20212422408122357,0.20546173585430993,0.7404017271084127
0.2202535452629127,0.22475000418636262,0.7575241027436801
0.1973869670529962,0.2025666173661567,0.7275975132002205
0.187987871144837,0.20225327574135854,0.6822528368899987
0.21895854407508628,0.22664239694755828,0.7454851623113604
0.18427789306179768,0.19786288743831768,0.6786411277034347
0.19130345782003824,0.19947230070277214,0.70838636403252
0.17455453423618117,0.20331931031031555,0.6126055318901099
0.18741883765099182,0.19662006826693185,0.6989054518302359
0.16709716631838287,0.20108476487946303,0.5823273900863392
0.19662418518528865,0.20306833947615333,0.7220435522520583
0.19237054900262163,0.20208585862986927,0.7045052532022079
0.18743235903985758,0.20616277924943976,0.6666206166806466
0.20235122537600514,0.21366062681346404,0.7130524123614739
0.1877112665654333,0.20976945912439054,0.6564886382424828
0.1911432230256488,0.22011604496199713,0.6412218748070686
0.19578745666679354,0.20800605132245073,0.700880843321207
0.19586193945524277,0.20269997932207567,0.7195952359890411
0.19432872925485012,0.20313331583505717,0.7105123483143654
0.18174518234038672,0.20119582768892336,0.6548107078248315
0.1930503642232431,0.21686872018655315,0.6596173210234717
0.1893412161540105,0.20108487686984905,0.6929472684522082
0.18423605012037053,0.19665731602800202,0.6825886411531046
0.16740185566278826,0.19891451093841958,0.5902126250564685
0.1914418786456505,0.19869045362808213,0.7118705305812421
0.1771665940910465,0.1940587747682029,0.655299376402551
0.1734058961368114,0.1955114016772242,0.6311953936095553
0.19864010820919697,0.20625604434036218,0.7206581929977877
0.1699947285770942,0.20040815170639426,0.5987517351733832
0.17781403807755986,0.19658602029939176,0.6501685007047031
0.20693518680306472,0.21027831885058065,0.7463212929459435
0.19058180275088574,0.2009642278532459,0.6995364511018626
0.20804942493944423,0.2136028515791214,0.739921886674348
0.1850260844929646,0.19734765122926537,0.6842041628157017
0.1839624226019746,0.20077686687493695,0.6672204058519312
0.17578609792796607,0.21639134564305507,0.5812898734658943
0.1825853151459175,0.20513067235555096,0.646345637263396
0.18983474622722812,0.19763401219971966,0.7075439327008031
0.1712944624550365,0.19519049673574845,0.6214158193328776
0.18627023718403707,0.2119867574557793,0.6428242915714356
0.18255679563941637,0.19902450633359356,0.6660325307740355
0.17632045602535995,0.19636253891366862,0.6433022139772655
0.188385680818578,0.19700549497941153,0.7024457913371416
0.20643879895209857,0.20967517567755495,0.7461007172001851
0.20202279056249467,0.2059988228365381,0.7379789285646847
0.1940511141126644,0.21396563906586447,0.673244146777799
0.19168655029754586,0.1992072096473133,0.7112521205853694
0.18785695065009878,0.20202100953466984,0.6823891780742758
0.208637256093713,0.21209089267199965,0.7479682606600503
0.1885651623341529,0.2595482426943644,0.5338705471310886
0.17326420806594672,0.19396817767686217,0.6354867563446234
0.1956666075940733,0.21235450349458293,0.6859595873736164
0.18854135225655955,0.19995679340028558,0.6928564411373567
0.17708626586162116,0.20755779110152772,0.6122934012120816
0.1876979860591487,0.20828966942358387,0.6610888885666341
0.17443479634938877,0.19812042518214115,0.6280765662348553
0.18217496313174908,0.19903216783884212,0.6640884464403372
0.1833398791415914,0.19903934216645341,0.6699172017463834
